time_betw_scan_hours,CA,YM,Class,cluster normalized - 4 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
1292.000,3.000,6.000,0.000,3.000,0.269,0.505,0.901,0.933,0.729,0.096,0.777,0.754,0.894,0.662
1395.000,3.000,7.000,0.000,1.000,0.368,0.364,0.539,0.421,0.226,0.581,0.362,0.844,0.932,0.649
1316.000,2.587,6.000,0.000,3.000,0.274,0.411,0.849,0.871,0.735,0.035,0.740,0.576,0.917,0.662
4114.000,3.000,7.000,0.000,0.000,0.250,0.589,0.783,0.734,0.322,0.379,0.574,0.452,0.477,0.473
1562.000,2.000,7.000,0.000,2.000,0.222,0.505,0.833,0.873,0.062,0.126,0.772,0.404,0.538,0.405
5693.000,2.618,7.000,0.000,2.000,0.302,0.467,0.746,0.749,0.131,0.551,0.671,0.294,0.848,0.635
900.000,2.417,6.000,0.000,0.000,0.316,0.430,0.675,0.550,0.403,0.379,0.388,0.528,0.212,0.703
10078.000,3.000,7.000,0.000,0.000,0.354,0.439,0.518,0.455,0.237,0.510,0.469,0.560,0.455,0.581
1450.000,2.773,6.800,0.000,0.000,0.344,0.505,0.590,0.592,0.201,0.530,0.623,0.518,0.864,0.662
1603.000,2.548,7.000,0.000,0.000,0.208,0.664,0.899,0.866,0.061,0.434,0.642,0.350,0.515,0.243
1742.000,2.663,7.000,0.000,1.000,0.330,0.346,0.497,0.400,0.311,0.227,0.392,0.405,0.735,0.432
3444.000,3.000,7.000,0.000,1.000,0.321,0.308,0.415,0.212,0.473,0.960,0.150,0.775,0.750,0.811
1790.000,2.639,6.000,0.000,3.000,0.278,0.430,0.862,0.812,0.790,0.086,0.596,0.212,0.742,0.622
1489.000,2.726,6.394,0.000,1.000,0.311,0.467,0.401,0.433,0.134,0.263,0.628,0.514,0.697,0.581
588.000,2.568,6.689,0.000,2.000,0.236,0.589,0.843,0.880,0.049,0.232,0.770,0.264,0.765,0.676
835.000,3.000,6.000,0.000,1.000,0.354,0.252,0.072,0.002,0.787,0.283,0.323,0.496,0.841,0.649
1807.000,3.000,7.000,0.000,2.000,0.203,0.776,0.722,0.792,0.020,0.086,0.802,0.600,0.621,0.473
2440.000,2.540,7.000,0.000,1.000,0.509,0.308,0.441,0.340,0.332,0.601,0.368,0.489,0.439,0.324
2557.000,2.000,6.000,0.000,1.000,0.358,0.355,0.514,0.399,0.437,0.485,0.361,0.762,0.538,0.338
1326.000,3.000,7.000,0.000,0.000,0.278,0.383,0.460,0.579,0.305,0.379,0.825,0.427,0.371,0.270
1015.000,3.000,6.000,0.000,3.000,0.278,0.393,0.808,0.739,0.836,0.051,0.542,0.489,0.894,0.649
143.000,3.000,6.000,0.000,3.000,0.264,0.393,0.858,0.905,0.768,0.045,0.793,0.142,0.917,0.662
2822.000,3.000,7.000,0.000,0.000,0.269,0.318,0.654,0.656,0.225,0.384,0.642,0.520,0.879,0.608
1089.000,3.000,7.000,0.000,1.000,0.325,0.346,0.541,0.494,0.243,0.702,0.507,0.522,0.674,0.635
188.000,2.855,6.000,0.000,3.000,0.274,0.280,0.631,0.545,0.706,0.091,0.455,0.318,0.864,0.662
583.000,2.560,7.000,0.000,0.000,0.269,0.439,0.673,0.514,0.235,0.495,0.317,0.666,0.720,0.622
1652.000,2.920,7.000,0.000,2.000,0.189,0.654,0.930,0.851,0.111,0.460,0.557,0.539,0.818,0.500
1432.000,3.000,7.000,0.000,0.000,0.292,0.411,0.768,0.715,0.201,0.439,0.562,0.691,0.561,0.622
828.000,2.000,7.000,0.000,1.000,0.330,0.430,0.469,0.321,0.536,0.328,0.280,0.705,0.886,0.676
1189.000,3.000,7.000,0.000,0.000,0.292,0.514,0.523,0.523,0.151,0.369,0.600,0.554,0.417,0.514
1046.000,2.732,7.000,0.000,0.000,0.316,0.299,0.568,0.526,0.223,0.520,0.525,0.727,0.697,0.554
531.000,2.469,7.000,0.000,2.000,0.231,0.589,0.720,0.739,0.151,0.389,0.698,0.317,0.932,0.662
1596.000,2.636,7.000,0.000,0.000,0.255,0.458,0.719,0.781,0.132,0.394,0.784,0.575,0.462,0.514
2586.000,3.000,7.000,0.000,1.000,0.325,0.280,0.317,0.261,0.341,0.338,0.425,0.438,0.811,0.649
3029.000,3.000,6.000,0.000,1.000,0.358,0.486,0.544,0.377,0.700,0.212,0.263,0.326,0.621,0.676
7050.000,3.000,5.000,0.000,3.000,0.302,0.299,0.683,0.686,0.911,0.136,0.653,0.480,0.939,0.703
4551.000,2.479,7.000,0.000,1.000,0.358,0.617,0.522,0.480,0.294,0.641,0.513,0.807,0.879,0.635
1091.000,2.000,7.000,0.000,2.000,0.165,0.505,0.870,0.748,0.185,0.409,0.451,0.534,0.894,0.662
1132.000,2.000,6.000,0.000,1.000,0.321,0.243,0.481,0.403,0.675,0.263,0.427,0.477,0.576,0.689
457.000,2.000,6.000,0.000,3.000,0.259,0.290,0.655,0.538,0.977,0.237,0.398,0.447,0.909,0.676
3391.000,2.550,7.000,0.000,1.000,0.330,0.458,0.197,0.045,0.360,0.460,0.191,0.546,0.833,0.865
7760.000,2.000,7.000,0.000,2.000,0.179,0.505,0.745,0.791,0.052,0.338,0.760,0.303,0.720,0.500
1622.000,3.000,7.000,0.000,1.000,0.311,0.271,0.555,0.279,0.376,0.379,0.042,0.863,0.652,0.662
826.000,2.000,6.000,0.000,3.000,0.288,0.262,0.639,0.592,0.710,0.121,0.537,0.205,0.826,0.649
1532.000,2.640,7.000,0.000,2.000,0.245,0.617,0.760,0.820,0.076,0.116,0.791,0.422,0.856,0.730
1659.000,2.445,5.000,0.000,3.000,0.278,0.299,0.742,0.669,0.715,0.096,0.514,0.390,0.621,0.581
1378.000,2.630,5.000,0.000,3.000,0.340,0.308,0.730,0.596,0.946,0.111,0.384,0.613,0.894,0.676
2935.000,3.000,7.000,0.000,2.000,0.297,0.710,0.754,0.833,0.053,0.207,0.829,0.411,0.818,0.635
1719.000,2.000,6.000,0.000,1.000,0.307,0.364,0.309,0.311,0.403,0.187,0.539,0.382,0.318,0.419
2348.000,3.000,7.000,0.000,2.000,0.241,0.542,0.814,0.846,0.023,0.197,0.751,0.576,0.576,0.500
2836.000,3.000,6.000,0.000,0.000,0.307,0.533,0.745,0.679,0.089,0.444,0.528,0.706,0.053,0.000
1211.000,3.000,7.000,0.000,0.000,0.283,0.458,0.746,0.750,0.122,0.379,0.672,0.376,0.439,0.378
36.000,2.758,7.000,0.000,1.000,0.189,0.140,0.387,0.464,0.263,0.545,0.718,0.144,0.932,0.581
1579.000,3.000,6.000,0.000,1.000,0.335,0.364,0.448,0.454,0.298,0.192,0.590,0.492,0.864,0.635
1147.000,3.000,5.725,0.000,3.000,0.208,0.411,0.835,0.788,0.818,0.101,0.595,0.287,0.803,0.541
4752.000,3.000,7.000,0.000,0.000,0.292,0.458,0.785,0.755,0.155,0.424,0.615,0.780,0.129,0.338
1122.000,2.827,7.000,0.000,0.000,0.274,0.336,0.463,0.395,0.185,0.848,0.443,0.650,0.212,0.081
2794.000,3.000,5.000,0.000,3.000,0.292,0.327,0.810,0.757,0.715,0.126,0.574,0.488,0.848,0.649
17.000,3.000,6.000,0.000,1.000,0.278,0.355,0.512,0.400,0.315,0.409,0.366,0.609,0.924,0.662
1587.000,3.000,7.000,0.000,2.000,0.231,0.505,0.834,0.794,0.079,0.500,0.608,0.411,0.902,0.595
1426.000,2.000,6.000,0.000,1.000,0.321,0.355,0.643,0.584,0.396,0.394,0.515,0.651,0.871,0.676
1370.000,3.000,7.000,0.000,0.000,0.189,0.374,0.628,0.523,0.250,0.424,0.416,0.886,0.576,0.662
1429.000,2.425,7.000,0.000,0.000,0.382,0.393,0.444,0.327,0.294,0.854,0.337,0.619,0.371,0.405
3306.000,2.574,7.000,0.000,0.000,0.274,0.607,0.782,0.850,0.128,0.480,0.815,0.503,0.629,0.554
4389.000,2.000,7.000,0.000,1.000,0.307,0.355,0.447,0.329,0.293,0.859,0.336,0.857,0.886,0.649
1511.000,3.000,7.000,0.000,1.000,0.373,0.467,0.572,0.554,0.305,0.449,0.576,0.242,0.909,0.784
1187.000,3.000,7.000,0.000,2.000,0.264,0.897,0.772,0.808,0.117,0.258,0.748,0.221,0.758,0.608
1305.000,3.000,7.000,0.000,2.000,0.118,0.514,0.831,0.886,0.079,0.202,0.803,0.290,0.591,0.554
1577.000,3.000,6.000,0.000,1.000,0.302,0.299,0.480,0.310,0.587,0.212,0.238,0.366,0.780,0.662
1136.000,2.000,6.000,0.000,3.000,0.264,0.374,0.807,0.848,0.776,0.056,0.766,0.218,0.902,0.676
8423.000,3.000,7.000,0.000,0.000,0.278,0.355,0.583,0.552,0.199,0.409,0.553,0.691,0.682,0.595
1583.000,3.000,7.000,0.000,0.000,0.274,0.523,0.702,0.711,0.055,0.500,0.669,0.378,0.038,0.284
1497.000,2.914,7.000,0.000,2.000,0.179,0.449,0.832,0.894,0.083,0.091,0.817,0.621,0.848,0.568
2752.000,2.992,6.000,0.000,3.000,0.321,0.374,0.735,0.731,0.770,0.111,0.654,0.722,0.826,0.608
1426.000,3.000,6.000,0.000,1.000,0.307,0.495,0.351,0.338,0.234,0.217,0.523,0.363,0.371,0.446
1335.000,3.000,7.000,0.000,2.000,0.269,0.495,0.735,0.761,0.075,0.253,0.715,0.730,0.864,0.581
2533.000,2.000,6.000,0.000,0.000,0.274,0.645,0.817,0.832,0.058,0.268,0.718,0.513,0.402,0.568
2511.000,2.000,6.413,0.000,0.000,0.283,0.607,0.733,0.758,0.095,0.490,0.713,0.863,0.121,0.608
896.000,2.758,7.000,0.000,0.000,0.245,0.486,0.835,0.848,0.079,0.222,0.718,1.000,0.477,0.473
44.000,2.821,7.000,0.000,1.000,0.142,0.075,0.331,0.413,0.304,0.338,0.712,0.081,0.939,0.568
1520.000,3.000,7.000,0.000,0.000,0.269,0.308,0.638,0.558,0.180,0.778,0.470,0.833,0.038,0.541
7094.000,2.000,6.000,0.000,1.000,0.340,0.393,0.510,0.478,0.411,0.091,0.529,0.594,0.750,0.595
4207.000,3.000,7.000,0.000,2.000,0.288,0.579,0.799,0.860,0.082,0.217,0.806,0.464,0.727,0.622
129.000,3.000,7.000,0.000,0.000,0.335,0.383,0.570,0.576,0.322,0.449,0.625,0.637,0.705,0.500
1216.000,3.000,6.000,0.000,0.000,0.269,0.589,0.691,0.677,0.211,0.404,0.620,0.600,0.758,0.473
1454.000,3.000,6.000,0.000,2.000,0.250,0.879,0.831,0.869,0.192,0.136,0.767,0.510,0.924,0.635
1044.000,3.000,7.000,0.000,0.000,0.269,0.486,0.791,0.809,0.173,0.465,0.715,0.464,0.705,0.500
1441.000,3.000,6.000,0.000,3.000,0.255,0.383,0.892,0.870,0.916,0.051,0.662,0.225,0.924,0.676
3562.000,3.000,7.000,0.000,2.000,0.259,0.449,0.758,0.746,0.203,0.379,0.644,0.435,0.871,0.635
1331.000,2.000,6.000,0.000,3.000,0.274,0.355,0.878,0.870,0.889,0.106,0.687,0.489,0.939,0.703
1452.000,3.000,7.000,0.000,0.000,0.189,0.421,0.700,0.642,0.226,0.460,0.532,0.705,0.492,0.514
3218.000,3.000,7.000,0.000,1.000,0.236,0.486,0.560,0.534,0.255,0.419,0.558,0.530,0.856,0.581
1365.000,3.000,7.000,0.000,0.000,0.269,0.411,0.762,0.735,0.176,0.364,0.613,0.634,0.765,0.581
1362.000,2.000,7.000,0.000,0.000,0.330,0.308,0.781,0.761,0.166,0.384,0.634,0.713,0.242,0.027
54.000,3.000,6.000,0.000,3.000,0.307,0.346,0.616,0.526,0.741,0.197,0.442,0.198,0.780,0.568
2432.000,3.000,7.000,0.000,2.000,0.283,0.430,0.797,0.867,0.081,0.242,0.823,0.257,0.591,0.351
1897.000,2.000,7.000,0.000,2.000,0.217,0.589,0.830,0.866,0.083,0.202,0.764,0.354,0.530,0.243
2739.000,2.000,6.000,0.000,3.000,0.274,0.458,0.839,0.810,0.711,0.081,0.633,0.404,0.750,0.527
4042.000,3.000,7.000,0.000,2.000,0.245,0.692,0.794,0.830,0.124,0.449,0.752,0.463,0.636,0.541
1854.000,2.657,7.000,0.000,2.000,0.231,0.907,0.853,0.901,0.089,0.212,0.795,0.374,0.795,0.527
174.000,3.000,7.000,0.000,0.000,0.340,0.664,0.656,0.633,0.329,0.399,0.593,0.363,0.811,0.635
1641.000,2.395,6.000,0.000,3.000,0.269,0.458,0.788,0.759,0.898,0.086,0.617,0.538,0.742,0.703
1747.000,2.509,7.000,0.000,1.000,0.358,0.364,0.245,0.250,0.259,0.273,0.529,0.480,0.606,0.500
28.000,2.508,6.000,0.000,1.000,0.321,0.346,0.406,0.315,0.430,0.323,0.380,0.832,0.492,0.554
1746.000,2.000,6.000,0.000,3.000,0.264,0.374,0.834,0.872,0.754,0.081,0.769,0.087,0.894,0.649
457.000,2.000,6.000,0.000,0.000,0.264,0.383,0.614,0.610,0.187,0.389,0.619,0.411,0.439,0.568
2529.000,2.000,7.000,0.000,2.000,0.212,0.551,0.792,0.846,0.066,0.212,0.789,0.371,0.742,0.554
2007.000,2.609,6.000,0.000,1.000,0.288,0.318,0.571,0.306,0.400,0.111,0.069,0.667,0.841,0.622
1506.000,3.000,7.000,0.000,2.000,0.245,0.505,0.794,0.853,0.079,0.146,0.801,0.555,0.750,0.554
1544.000,3.000,7.000,0.000,2.000,0.264,0.664,0.798,0.856,0.004,0.268,0.799,0.442,0.864,0.662
3253.000,3.000,6.543,0.000,1.000,0.259,0.383,0.450,0.330,0.368,0.343,0.332,0.735,0.682,0.622
1262.000,3.000,6.000,0.000,1.000,0.363,0.280,0.450,0.418,0.342,0.167,0.513,0.807,0.848,0.676
4190.000,2.000,6.238,0.000,1.000,0.358,0.206,0.362,0.290,0.583,0.126,0.404,0.592,0.674,0.676
2523.000,2.000,6.000,0.000,0.000,0.302,0.411,0.599,0.593,0.251,0.389,0.610,0.891,0.811,0.662
5482.000,2.000,7.000,0.000,2.000,0.217,0.598,0.787,0.850,0.052,0.348,0.807,0.547,0.621,0.649
1278.000,3.000,6.000,0.000,2.000,0.250,0.486,0.864,0.896,0.059,0.126,0.765,0.551,0.636,0.554
1313.000,3.000,6.094,0.000,1.000,0.151,0.187,0.438,0.534,0.535,0.268,0.772,0.218,0.856,0.649
2843.000,3.000,7.000,0.000,0.000,0.217,0.682,0.820,0.867,0.073,0.551,0.784,0.572,0.636,0.432
9844.000,2.000,7.000,0.000,2.000,0.231,0.654,0.800,0.859,0.051,0.207,0.802,0.258,0.750,0.554
7546.000,3.000,5.000,0.000,3.000,0.274,0.346,0.858,0.804,0.692,0.086,0.587,0.292,0.629,0.554
2373.000,2.000,7.000,0.000,1.000,0.283,0.364,0.494,0.420,0.114,0.995,0.439,0.384,0.795,0.541
67.000,3.000,6.000,0.000,1.000,0.382,0.280,0.406,0.321,0.264,0.859,0.391,0.742,0.795,0.635
1277.000,3.000,7.000,0.000,0.000,0.325,0.477,0.812,0.808,0.189,0.444,0.676,0.568,0.803,0.514
2924.000,3.000,6.000,0.000,3.000,0.288,0.523,0.841,0.764,0.734,0.086,0.536,0.810,0.811,0.649
10104.000,3.000,6.670,0.000,0.000,0.358,0.505,0.558,0.546,0.204,0.495,0.584,0.366,0.424,0.595
1726.000,3.000,7.046,0.000,2.000,0.198,0.766,0.786,0.858,0.036,0.162,0.824,0.421,0.879,0.595
1349.000,3.000,7.000,0.000,2.000,0.175,0.589,0.754,0.788,0.059,0.348,0.737,0.447,0.644,0.392
186.000,3.000,7.000,0.000,2.000,0.269,0.523,0.822,0.858,0.153,0.369,0.760,0.428,0.795,0.635
1247.000,3.000,6.628,0.000,1.000,0.396,0.290,0.297,0.237,0.587,0.677,0.411,0.831,0.545,0.743
2582.000,2.000,7.000,0.000,0.000,0.283,0.411,0.650,0.592,0.164,0.576,0.516,0.460,0.174,0.554
1261.000,2.000,6.000,0.000,0.000,0.307,0.411,0.560,0.495,0.209,0.394,0.477,0.564,0.636,0.608
985.000,3.000,7.000,0.000,1.000,0.132,0.065,0.000,0.144,0.385,0.939,0.741,0.130,0.659,0.527
1196.000,2.000,7.000,0.000,2.000,0.137,0.579,0.820,0.810,0.061,0.258,0.668,0.491,0.614,0.446
4867.000,2.673,7.000,0.000,3.000,0.307,0.346,0.576,0.582,0.713,0.081,0.627,0.450,0.712,0.649
2626.000,2.000,6.000,0.000,3.000,0.259,0.477,0.809,0.830,0.780,0.172,0.727,0.312,0.879,0.649
1616.000,2.582,6.000,0.000,1.000,0.302,0.355,0.503,0.318,0.849,0.141,0.213,0.410,0.652,0.676
1747.000,2.332,6.000,0.000,3.000,0.264,0.383,0.801,0.799,0.724,0.051,0.677,0.154,0.902,0.649
1097.000,3.000,7.222,0.000,2.000,0.179,0.477,0.757,0.834,0.194,0.419,0.825,0.153,0.856,0.568
1578.000,3.000,7.000,0.000,2.000,0.245,0.626,0.824,0.856,0.078,0.207,0.752,0.440,0.750,0.446
2859.000,2.588,7.000,0.000,0.000,0.245,0.505,0.568,0.609,0.173,0.389,0.696,0.554,0.871,0.581
1514.000,3.000,7.000,0.000,2.000,0.264,0.645,0.816,0.874,0.071,0.182,0.804,0.462,0.894,0.554
1688.000,3.000,7.000,0.000,2.000,0.250,0.598,0.815,0.882,0.078,0.136,0.822,0.601,0.667,0.419
1305.000,3.000,7.000,0.000,2.000,0.236,0.963,0.820,0.889,0.071,0.177,0.829,0.412,0.765,0.473
113.000,3.000,7.000,0.000,2.000,0.297,0.626,0.803,0.849,0.073,0.242,0.777,0.854,0.879,0.635
5682.000,2.592,7.000,0.000,0.000,0.302,0.430,0.682,0.712,0.126,0.369,0.707,0.844,0.848,0.635
5477.000,2.000,6.000,0.000,1.000,0.491,0.252,0.154,0.067,0.467,0.253,0.312,0.706,0.530,0.649
1323.000,2.485,5.000,0.000,1.000,0.179,0.168,0.374,0.499,0.642,0.192,0.812,0.230,0.879,0.649
2682.000,2.480,7.000,0.000,1.000,0.297,0.346,0.393,0.242,0.259,0.490,0.251,0.577,0.409,0.622
1521.000,3.000,6.000,0.000,0.000,0.278,0.383,0.700,0.721,0.262,0.414,0.693,0.669,0.886,0.649
10085.000,3.000,6.000,0.000,1.000,0.340,0.411,0.322,0.280,0.539,0.035,0.454,0.166,0.742,0.541
10364.000,3.000,6.000,0.000,1.000,0.439,0.215,0.424,0.306,0.634,0.288,0.328,0.537,0.902,0.622
4016.000,3.000,5.678,0.000,1.000,0.340,0.374,0.404,0.329,0.497,0.035,0.411,0.293,0.871,0.608
2585.000,3.000,7.000,0.000,2.000,0.283,0.673,0.824,0.882,0.076,0.167,0.807,0.408,0.773,0.459
1524.000,3.000,5.000,0.000,3.000,0.292,0.336,0.729,0.641,0.783,0.111,0.478,0.366,0.833,0.622
1580.000,3.000,6.107,0.000,0.000,0.264,0.383,0.642,0.590,0.276,0.384,0.528,0.769,0.902,0.608
2988.000,3.000,7.000,0.000,0.000,0.217,0.514,0.840,0.876,0.078,0.258,0.766,0.494,0.295,0.162
2995.000,3.000,7.000,0.000,1.000,0.236,0.290,0.446,0.421,0.342,0.268,0.525,0.285,0.864,0.541
7547.000,3.000,6.000,0.000,1.000,0.269,0.364,0.749,0.646,0.401,0.409,0.456,0.664,0.894,0.622
1370.000,2.692,6.000,0.000,1.000,0.311,0.374,0.646,0.543,0.438,0.389,0.424,0.456,0.689,0.554
1634.000,2.000,7.000,0.000,0.000,0.325,0.421,0.644,0.569,0.219,0.682,0.480,0.833,0.902,0.595
230.000,3.000,6.000,0.000,3.000,0.264,0.355,0.853,0.796,0.743,0.116,0.580,0.496,0.447,0.297
303.000,3.000,7.000,0.000,0.000,0.264,0.495,0.698,0.640,0.129,0.520,0.530,0.904,0.818,0.595
1340.000,3.000,7.000,0.000,1.000,0.316,0.355,0.468,0.447,0.512,0.172,0.539,0.320,0.932,0.676
2605.000,2.000,6.000,0.000,1.000,0.292,0.299,0.512,0.482,0.331,0.374,0.536,0.703,0.758,0.581
6304.000,3.000,7.000,0.000,1.000,0.203,0.561,0.436,0.363,0.207,0.500,0.424,0.733,0.826,0.527
561.000,3.000,7.000,0.000,2.000,0.250,0.654,0.788,0.827,0.073,0.348,0.758,0.155,0.864,0.622
198.000,2.000,7.000,0.000,2.000,0.217,0.570,0.831,0.893,0.100,0.379,0.816,0.371,0.780,0.608
1089.000,3.000,6.880,0.000,1.000,0.340,0.486,0.618,0.490,0.392,0.429,0.365,0.568,0.894,0.757
1259.000,3.000,7.000,0.000,1.000,0.401,0.290,0.369,0.251,0.327,0.439,0.312,0.305,0.629,0.405
1725.000,3.000,7.000,0.000,2.000,0.175,0.738,0.827,0.888,0.048,0.131,0.815,0.323,0.848,0.419
1160.000,2.626,7.000,0.000,2.000,0.203,0.673,0.787,0.852,0.071,0.167,0.810,0.335,0.773,0.676
1434.000,2.480,7.000,0.000,1.000,0.274,0.318,0.612,0.627,0.220,0.545,0.655,0.376,0.939,0.662
1676.000,2.526,7.000,0.000,2.000,0.297,0.458,0.730,0.702,0.198,0.364,0.602,0.459,0.856,0.649
1766.000,2.333,6.000,0.000,1.000,0.363,0.243,0.517,0.419,0.902,0.313,0.396,0.425,0.947,0.838
1558.000,3.000,7.000,0.000,1.000,0.292,0.374,0.524,0.382,0.288,0.530,0.309,0.636,0.682,0.486
4915.000,2.626,6.000,0.000,3.000,0.245,0.449,0.835,0.900,0.881,0.106,0.824,0.510,0.879,0.635
11181.000,3.000,7.161,0.000,2.000,0.259,0.477,0.791,0.783,0.121,0.419,0.662,0.265,0.886,0.581
1512.000,3.000,7.000,0.000,2.000,0.259,0.626,0.833,0.880,0.058,0.131,0.787,0.164,0.841,0.635
1439.000,3.000,6.000,0.000,3.000,0.311,0.299,0.705,0.608,0.893,0.101,0.454,0.396,0.788,0.541
2827.000,3.000,7.000,0.000,0.000,0.274,0.542,0.722,0.693,0.114,0.384,0.598,0.811,0.780,0.581
4003.000,2.533,7.000,0.000,0.000,0.165,0.589,0.830,0.810,0.173,0.374,0.649,0.597,0.356,0.622
858.000,3.000,5.000,0.000,3.000,0.264,0.308,0.833,0.757,0.808,0.071,0.534,0.264,0.909,0.662
1880.000,3.000,5.000,0.000,3.000,0.236,0.383,0.881,0.916,0.726,0.051,0.777,0.480,0.614,0.419
1193.000,3.000,7.000,0.000,1.000,0.283,0.327,0.507,0.389,0.342,0.374,0.353,0.715,0.803,0.568
1221.000,2.000,6.000,0.000,1.000,0.368,0.364,0.628,0.540,0.290,0.414,0.450,0.353,0.856,0.622
63.000,3.000,7.000,0.000,0.000,0.292,0.439,0.686,0.685,0.121,0.465,0.646,0.428,0.909,0.581
3258.000,3.000,6.600,0.000,0.000,0.264,0.449,0.839,0.793,0.217,0.369,0.598,0.908,0.341,0.338
136.000,3.000,7.000,0.000,1.000,0.335,0.383,0.604,0.605,0.174,0.540,0.625,0.299,0.886,0.662
2507.000,3.000,7.000,0.000,0.000,0.415,0.766,0.595,0.567,0.219,0.374,0.562,0.399,0.871,0.662
1373.000,3.000,7.000,0.000,2.000,0.316,0.850,0.797,0.840,0.073,0.217,0.769,0.490,0.886,0.608
1641.000,3.000,7.000,0.000,1.000,0.292,0.411,0.664,0.568,0.238,0.389,0.444,0.639,0.894,0.554
1728.000,3.000,7.000,0.000,0.000,0.042,0.701,0.787,0.851,0.061,0.439,0.809,0.383,0.477,0.149
2991.000,2.478,6.000,0.000,3.000,0.307,0.393,0.667,0.552,0.795,0.197,0.406,0.855,0.886,0.676
2788.000,2.606,6.000,0.000,1.000,0.302,0.327,0.445,0.398,0.279,0.232,0.479,0.600,0.795,0.527
1194.000,2.616,7.000,0.000,2.000,0.307,0.467,0.706,0.732,0.170,0.399,0.706,0.444,0.902,0.622
3855.000,2.558,7.000,0.000,1.000,0.311,0.327,0.453,0.399,0.306,0.268,0.469,0.196,0.955,0.676
251.000,2.000,5.000,0.000,3.000,0.292,0.411,0.831,0.790,0.724,0.116,0.606,0.442,0.939,0.676
2771.000,3.000,7.000,0.000,2.000,0.090,0.682,0.808,0.859,0.066,0.354,0.788,0.330,0.705,0.500
1613.000,3.000,6.000,0.000,3.000,0.231,0.299,0.816,0.858,0.809,0.086,0.772,0.575,0.689,0.486
1701.000,3.000,6.000,0.000,3.000,0.255,0.383,0.830,0.810,0.749,0.081,0.649,0.356,0.720,0.608
1424.000,2.632,7.000,0.000,1.000,0.255,0.355,0.592,0.439,0.730,0.434,0.306,0.468,0.886,0.622
533.000,2.581,7.000,0.000,1.000,0.354,0.336,0.306,0.179,0.154,0.414,0.274,0.618,0.485,0.595
523.000,2.907,7.000,0.000,1.000,0.321,0.299,0.412,0.306,0.505,0.485,0.348,0.682,0.773,0.622
937.000,3.000,6.000,0.000,0.000,0.316,0.383,0.679,0.582,0.226,0.389,0.446,0.605,0.773,0.351
1183.000,3.000,6.033,0.000,3.000,0.269,0.374,0.822,0.798,0.861,0.051,0.638,0.097,0.864,0.676
2659.000,3.000,7.000,0.000,2.000,0.255,0.561,0.856,0.894,0.063,0.141,0.775,0.323,0.705,0.365
5872.000,2.705,6.685,0.000,0.000,0.358,0.402,0.641,0.602,0.301,0.434,0.553,0.831,0.765,0.541
86.000,2.000,7.000,0.000,2.000,0.250,0.888,0.815,0.878,0.088,0.071,0.814,0.540,0.803,0.500
1412.000,2.805,7.000,0.000,2.000,0.269,0.636,0.831,0.872,0.076,0.136,0.773,0.365,0.886,0.608
1704.000,3.000,7.000,0.000,0.000,0.278,0.393,0.714,0.745,0.083,0.354,0.719,0.465,0.682,0.554
3809.000,3.000,6.229,0.000,2.000,0.193,0.430,0.819,0.885,0.237,0.131,0.822,0.445,0.439,0.365
1642.000,2.460,6.000,0.000,1.000,0.387,0.262,0.399,0.359,0.349,0.318,0.480,0.517,0.856,0.662
3368.000,3.000,7.000,0.000,0.000,0.278,0.589,0.799,0.830,0.117,0.480,0.744,0.562,0.598,0.554
1668.000,2.670,7.000,0.000,0.000,0.250,0.561,0.693,0.594,0.107,0.455,0.447,0.958,0.750,0.554
1209.000,3.000,6.000,0.000,2.000,0.255,0.645,0.826,0.876,0.081,0.157,0.791,0.818,0.712,0.622
346.000,2.566,7.000,0.000,2.000,0.231,0.673,0.853,0.892,0.064,0.192,0.775,0.492,0.379,0.189
1209.000,3.000,6.000,0.000,0.000,0.274,0.514,0.812,0.723,0.158,0.460,0.500,0.847,0.227,0.595
2458.000,3.000,6.000,0.000,3.000,0.330,0.327,0.636,0.646,0.708,0.146,0.654,0.257,0.667,0.649
2773.000,3.000,7.000,0.000,0.000,0.255,0.449,0.691,0.703,0.185,0.414,0.674,0.664,0.795,0.595
1440.000,2.000,7.000,0.000,2.000,0.203,0.626,0.839,0.908,0.083,0.177,0.833,0.272,0.758,0.419
1133.000,3.000,6.000,0.000,0.000,0.226,0.308,0.656,0.611,0.264,0.374,0.546,0.525,0.515,0.608
33.000,3.000,7.000,0.000,1.000,0.118,0.093,0.329,0.426,0.231,0.551,0.742,0.104,0.947,0.635
34.000,3.000,6.954,0.000,1.000,0.137,0.131,0.412,0.501,0.276,0.374,0.750,0.133,0.955,0.595
1700.000,2.000,7.000,0.000,1.000,0.307,0.243,0.479,0.502,0.411,0.167,0.634,0.401,0.712,0.635
5623.000,3.000,7.000,0.000,2.000,0.259,0.393,0.688,0.669,0.335,0.364,0.610,0.522,0.886,0.689
1514.000,2.000,7.000,0.000,0.000,0.274,0.411,0.742,0.688,0.067,0.500,0.552,0.544,0.318,0.514
3910.000,3.000,6.504,0.000,1.000,0.292,0.346,0.409,0.350,0.347,0.354,0.444,0.620,0.492,0.662
