time_betw_scan_hours,CA,YM,Class,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1492,2.812,5.649,Failed,0.22,0.6,4.05,642,0.3,1.65
1099,2.8,6.684,Failed,0.25,0.2,1.5,302,14.1,0.21
941,2.703,6.799,Failed,0.18,0.4,1.57,120,6.1,2.09
1414,2.525,6.52,Failed,0.57,1.7,3.36,415,1.5,0.63
1151,2.648,6.737,Failed,0,1,2.6,204,13.1,2.64
4114,2.579,6.912,Failed,0.27,2.1,3.23,85,6,1.43
1973,2.696,6.18,Failed,0.28,0,5,443,0.1,0.73
1506,2.928,6.89,Failed,0.15,0.6,0.82,84,7.2,1.94
943,2.885,6.875,Failed,0.18,0.8,1.93,382,12.8,3.77
989,2.66,6.503,Failed,0.04,1.4,0.93,236,4,4.65
1745,2.528,6.771,Failed,0.19,0.8,1.22,213,7.1,1.08
1306,2.431,6.321,Failed,0.25,0.5,3.93,29,2,2.18
2795,2.58,6.304,Failed,0.12,0.2,1.33,290,6.3,2.06
1336,2.726,7.08,Failed,0.21,1.3,3.76,320,6.3,0.51
937,2.991,7.209,Failed,0.07,1.4,6.45,19,13.4,3.86
256,2.75,5.354,Failed,0.27,0.2,4.07,559,0.5,1.35
1160,2.433,6.524,Failed,0.33,0.3,2.06,406,1.1,1.13
852,2.707,7.221,Failed,0.29,2,4.35,452,5.2,0.45
3153,2.813,6.643,Failed,0.1,1,4.68,42,4.8,2.98
1734,2.72,6.89,Failed,0.48,2.9,4.65,23,13.2,2.03
1630,2.649,7.193,Failed,0.32,4.4,4.11,466,9.3,0.29
998,2.873,6.601,Failed,0.29,1.7,4.21,420,3.1,0.61
1759,2.753,7.158,Failed,0.64,2.9,4.47,453,0.4,0.28
1610,2.661,6.769,Failed,0.2,2,2.76,425,6.1,0.03
3458,2.651,6.415,Failed,0.17,0.4,1.33,18,4.3,1.8
1510,2.488,6.378,Failed,0.13,1.4,1.58,411,4.2,2.06
60,2.486,5.41,Failed,0.24,1,4.15,630,1,4.19
1299,2.406,5.959,Failed,0.18,1.8,2.26,68,1.8,4.38
3220,2.539,5.882,Failed,0.18,0.4,1.58,197,2.1,2.14
1211,2.66,6.769,Failed,0.34,2,3.74,444,5.1,0.02
2111,2.941,5.504,Failed,143.34,2090.2,33.24,600,3,6.05
3391,2.55,6.885,Failed,0.17,0.7,5.58,35,7.6,4.74
3221,2.425,6.398,Failed,0.25,0.3,1.13,157,3.6,1.98
41,2.042,6.95,Failed,0.3,2.5,2.59,405,15.9,0.51
1580,2.398,6.059,Failed,0.21,1,2.42,416,1.5,1.26
1508,2.565,5.768,Failed,0.19,0.2,1.41,268,1.9,1.92
8049,2.656,6.491,Failed,0.45,1.5,3.48,299,5.7,0.5
4209,2.88,5.801,Failed,0.16,1,3.71,562,0,0.75
3814,2.686,7.011,Failed,0.29,2.5,4.75,419,3,0.55
3855,2.558,7.241,Failed,0.14,0.7,1.79,107,3.8,2.34
2822,2.8,6.607,Failed,0.24,0.8,1.76,214,6.1,0.84
1844,2.472,6.295,Failed,0.25,0.3,2.89,319,6.2,1.23
83,2.619,6.918,Failed,0.26,4.2,4.06,439,2.7,0.53
1339,2.847,6.937,Failed,0.31,1.5,2.7,323,12.6,0.98
3244,2.14,6.842,Failed,0.55,1.1,2.93,437,6.1,0.65
6933,2.56,6.984,Failed,0.3,3.9,4.4,450,6.5,0.26
2533,2.45,6.462,Failed,0.22,2.7,4.14,435,3.8,0.19
1594,2.312,7.054,Failed,0.17,0.8,0.34,184,12.6,2.48
76,2.655,7.219,Failed,0.16,0.2,0.06,300,7.4,1.92
1740,2.77,7.27,Failed,0.48,3.5,5.3,458,8.7,0.12
1583,2.73,6.927,Failed,0.26,0.5,0.82,51,6.8,2.15
4783,2.496,5.851,Failed,1.53,2.6,7.32,297,0.6,2.5
1051,2.663,6.912,Failed,0.21,0.1,1.44,159,5.8,2.47
2455,2.473,6.729,Failed,0.26,1.2,2.28,173,6.2,3.14
192,2.596,6.491,Failed,0.18,0.3,0.69,192,5.9,1.83
79,2.54,6.332,Failed,0.26,0.4,2.3,8,2.9,2.65
1714,2.496,6.013,Failed,0.43,3.2,3.21,455,0.9,1.17
2604,2.456,6.609,Failed,0.38,2.4,0.89,420,1,6.79
1303,2.528,7.316,Failed,0.45,1.2,4.24,319,5.7,0.14
1723,2.875,7.159,Failed,0.31,3.4,4.11,414,3.1,0.6
1429,2.425,6.746,Failed,0.06,0,1.53,123,15.4,3.48
2766,2.646,6.441,Failed,0.21,0.5,0.38,15,7.9,2.15
1624,2.491,5.733,Failed,0.14,2,4.19,293,0.9,2.91
1048,2.57,6.974,Failed,0.22,0.6,2.61,414,6.4,0.15
1192,2.369,6.712,Failed,0.33,0.4,2.39,137,2.4,2.86
1732,2.158,6.737,Failed,0.22,1.2,1.27,96,3.4,3
113,2.51,6.866,Failed,0.26,2.5,3.52,415,3.3,0.32
1290,2.47,7.176,Failed,0.24,4.5,3.49,263,5.8,0.35
6009,2.635,5.559,Failed,0.23,1.3,4.2,414,0.6,1.2
1063,2.504,5.458,Failed,0.38,0.6,4.93,489,0,0.21
2586,2.61,6.656,Failed,0.11,1.2,3.86,61,5.2,2.72
902,2.41,6.319,Failed,0.3,1.3,3.98,531,1.9,0.41
7531,2.694,6.832,Failed,0.18,0,1.44,72,7.8,4.27
6917,2.566,5.818,Failed,0.32,0.2,4.23,621,0.6,0.03
2409,2.736,6.78,Failed,0.28,3.8,4.52,410,3.4,0.19
10025,3.087,6.309,Failed,0.1,1.6,0.85,137,5.8,1.26
4721,2.52,6.908,Failed,0.21,2.8,4.73,458,6.3,0.18
1449,2.432,6.615,Failed,0.15,1,0.34,144,6.2,1.03
5619,2.678,6.908,Failed,0.16,0.6,1.98,209,8.3,1.08
3991,2.561,6.618,Failed,0.2,0.6,2.5,405,6,0.07
2434,2.68,6.739,Failed,0.29,0.2,3.45,270,5.9,1.03
136,2.989,6.91,Failed,0.16,0.1,1.2,281,9.2,0.99
1182,2.565,7.317,Failed,0.31,0.7,3.21,379,10.7,0.67
1735,2.6,6.857,Failed,0.08,0.2,2.84,270,6,0.82
956,2.72,6.875,Failed,0.3,1.4,3.98,333,5.9,0.21
1568,2.36,6.732,Failed,0.22,0.4,0.6,8,6.4,1.76
1214,2.62,6.355,Failed,0.25,0.1,2.89,284,7.6,2.24
2580,2.835,7.013,Failed,0.08,0.3,0.11,189,8.1,1.54
37824,3.02,4.94,Failed,0.21,0.6,3.82,843,0,2.56
1274,2.708,6.91,Failed,0.22,1.1,4.55,254,6.7,1.04
2736,2.737,6.62,Failed,0.79,0,0.48,52,62.6,7.78
853,2.898,6.777,Failed,0.15,0.9,2.39,153,8.5,2.29
1174,2.662,7.27,Failed,0.2,0.2,0.82,204,6.4,0.58
1189,2.61,7.27,Failed,0.25,1.3,0.23,311,5.8,1.21
1526,2.561,6.956,Failed,0.32,0.4,0.89,252,5.9,1.55
1250,2.35,6.251,Failed,0.02,0.1,1.83,161,5.6,4.72
16121,2.9,7.029,Failed,0.13,0.2,1.07,126,2.6,1.29
1037,2.978,7.056,Failed,0.27,2.8,2.38,397,5.8,0.53
1463,2.548,6.513,Failed,0.27,1.9,3.88,427,1.7,0.44
119,2.716,7.072,Failed,0.17,0,1.65,287,9,1.27
3100,2.683,7.05,Failed,0.33,0.4,1.34,322,6.5,0.74
529,2.61,6.341,Failed,0.28,0.6,4.31,429,2,0.68
4307,2.513,6.506,Failed,0.27,0.4,2.44,204,6.4,1.55
26,2.411,5.127,Failed,0.29,0.3,4.86,648,0.5,0.57
1426,2.62,5.656,Failed,0.17,0.7,0.16,519,1.2,2.66
2993,2.952,6.824,Failed,0.27,0.6,2.91,166,6,0.12
1651,2.745,5.638,Failed,0.28,0.5,4.19,427,0.4,0.54
1789,2.746,6.868,Failed,0.19,2.1,3.23,325,8,0.72
3805,2.796,6.877,Failed,0.1,1.8,4,20,4.6,0.06
1277,2.536,6.524,Failed,0.09,0.8,4.73,418,1.7,0.66
1642,2.46,6.127,Failed,0.07,1.4,1.71,50,4.8,2.24
1775,2.576,6.635,Failed,0.06,0.3,1.45,76,1.8,1.95
1729,2.688,6.954,Failed,0.26,1.8,0.04,399,6.8,3.15
1290,2.613,6.188,Failed,0.52,3.7,4.67,180,3.6,0.95
3010,2.759,6.634,Failed,0.38,2.6,4.07,417,1.2,0.56
1863,2.7,6.49,Failed,0.16,0.4,1.4,19,3.1,3.52
1617,2.496,7.28,Failed,0.05,1.3,0.97,136,8.8,1.13
2645,2.555,6.757,Failed,0.66,1.4,3.78,123,2.4,0.21
1949,2.186,6.929,Failed,0.16,0.1,2.09,146,7.1,2.95
585,2.513,6.663,Failed,0.3,2.4,4.15,438,2,0.45
1979,2.617,6.721,Failed,0.36,0.4,4.07,161,6,1.3
186,2.719,6.993,Failed,0.23,1.4,3.82,309,5.8,0.18
1440,2.24,6.783,Failed,0.39,2.5,4.48,401,2,0.81
5472,2.6,6.895,Failed,0.26,0.5,4.04,428,0.8,0.6
1675,2.663,6.003,Failed,0.27,0.8,5.4,430,0.3,0.35
820,2.676,6.385,Failed,0.15,0.4,2.1,327,6.1,1.09
1523,2.695,7.391,Failed,0.18,0.7,0.94,244,8.6,1.74
1871,2.501,7.131,Failed,0.4,0.8,3.64,327,8.7,0.37
1577,2.629,6.487,Failed,0.23,1,1.18,264,2.7,4.33
258,3.039,7.041,Failed,0.06,2.4,10.45,262,11,2.23
8708,2.664,6.757,Failed,0.04,0.3,0.95,222,10.6,3.42
1280,2.439,7.313,Failed,0.35,1.6,0.88,305,5.8,1.32
3781,2.962,6.724,Failed,0.32,0.3,1.18,284,11.9,3.34
1487,2.751,6.626,Failed,0.39,2.3,3.14,410,4.4,0.43
2617,2.175,7.009,Failed,0.82,1.5,2.09,483,2.8,0.8
1562,2.403,6.787,Failed,0.38,1.2,4.68,429,1,0.28
408,2.429,5.945,Failed,0.34,2.4,2.01,214,0.8,0.17
3765,2.702,6.509,Failed,0.1,0.4,0.7,42,6.4,0.43
2990,2.646,6.84,Failed,0.03,0.8,3.51,59,3.1,3.62
2455,2.982,6.545,Failed,0.03,0.5,3.12,204,2.8,2.09
902,2.46,6.493,Failed,0.21,0.6,0.78,235,9.2,2.71
5736,2.459,6.517,Failed,0.17,1.1,1.63,93,6.3,2.73
891,2.773,6.406,Failed,0.18,0.7,1.01,61,8.3,2.64
10691,2.839,7.359,Failed,0.36,1.1,3.03,134,6.2,0.19
80,2.861,6.936,Failed,0.2,0.6,2.87,245,8.5,1.21
1335,2.653,6.61,Failed,0.12,0,0.63,128,9.9,4.08
440,2.734,7.228,Failed,0.44,0.1,3.34,138,6.2,1.06
182,2.939,6.109,Failed,0.39,5.1,4.01,313,0.3,0.69
45,2.84,7.068,Failed,0.11,1.3,1.41,205,8.6,1.38
2988,2.69,6.605,Failed,0.35,1.3,4.59,408,3.6,0.23
778,2.731,6.515,Failed,0.05,0.7,1.19,134,4.2,1.72
3004,2.403,6.124,Failed,0.25,0.1,3.58,37,1.1,8.19
1495,2.64,5.857,Failed,0.25,0.2,4.29,974,0.1,1.04
926,2.78,5.764,Failed,0.32,0.6,4.08,810,0.3,0.18
4196,2.561,6.553,Failed,0.38,1,3.04,312,5.7,0.77
2435,2.48,5.203,Failed,0.07,1,0.77,516,2.5,2.5
914,2.816,6.65,Failed,0.02,1.5,0.07,51,7.2,1.93
1792,2.714,6.801,Failed,0.29,0.9,3.74,288,6,0.95
3161,3.077,7.179,Failed,0.32,1.9,4.22,417,3.1,0.35
152,2.417,7.252,Failed,0.49,0.7,3.51,369,6.1,0.57
1037,2.52,6.269,Failed,0.05,0.8,0.35,308,8.7,2.09
12,2.528,6.693,Failed,0.44,4.6,4.25,418,2.1,0.51
4001,2.402,7.149,Failed,0.17,0.5,1.16,181,7.6,1.32
1434,2.48,7.124,Failed,0.22,0.8,0.63,220,9.3,0.73
143,2.539,5.609,Failed,0.23,0.5,3.87,490,0.9,0.36
1135,2.657,7.157,Failed,0.25,2.2,4.05,343,6,0.65
2746,2.666,6.744,Failed,0.17,0.6,1.68,291,10.7,1.97
593,2.34,6.703,Failed,0.45,2,3.42,227,7.6,0.12
1489,2.726,6.394,Failed,0.21,0.8,2.38,334,3.7,0.96
421,2.491,6.722,Failed,0.02,1,0.64,75,9,4.42
1022,2.517,5.411,Failed,0.16,1.4,1.41,563,2.3,2.75
1452,2.619,6.67,Failed,0.41,0.3,2.47,212,7.6,1.79
163,2.811,6.12,Failed,0.03,1.6,2.58,511,3.8,3
38,2.569,6.676,Failed,0.38,0.2,0.33,267,8.6,2.15
1506,2.563,6.661,Failed,0.3,1.2,3.79,406,1.4,0.53
580,2.65,5.789,Failed,0.28,0.4,3.96,695,0.2,0.86
270,2.63,6.32,Failed,0.48,1.7,1.08,134,4.8,0.68
1453,2.74,5.572,Failed,0.27,20.5,1.85,476,0.1,1.09
1505,2.75,7.23,Failed,0.35,3,4.36,424,2.2,0.52
1515,2.667,5.35,Failed,0.18,0.9,3.73,450,0.2,1.27
1125,2.584,7.115,Failed,0.55,1.2,3.32,456,3.6,0.24
4064,2.642,6.511,Failed,0.23,0.8,0.93,168,1.9,1.16
3304,2.477,7.313,Failed,0.29,0.2,3.48,378,11.1,0.77
38,2.732,6.92,Failed,0.25,1.4,3.5,271,6.9,1.87
3984,2.456,7.216,Failed,0.28,1.1,1.42,198,6.6,1.56
2605,2.069,6.357,Failed,0.22,1,0.1,74,5.9,1.76
3944,2.739,7.152,Failed,0.19,0.7,3.14,241,6.2,1.33
4003,2.533,7.057,Failed,0.47,2.1,4.34,282,5.9,0.78
1292,2.59,6.173,Failed,0.24,1.2,5.02,452,0.4,0.32
6592,2.499,5.452,Failed,0.77,0.4,7.26,17,0.3,0.12
1718,2.71,5.506,Failed,0.2,0.4,4.19,202,1.5,1.37
1171,2.531,6.995,Failed,0.23,0.4,2.41,11,2.5,3.1
1880,2.75,5.328,Failed,0.31,0.1,5.21,448,0.5,0.32
1589,2.581,6.421,Failed,0.12,0.2,1.89,116,2.7,2.13
16,2.56,6.136,Failed,0.22,0.4,5.28,524,0.3,0.25
1186,2.833,5.555,Failed,0.18,0.9,3.16,421,0.3,1.65
1344,2.822,6.959,Failed,0.34,3,4.39,416,1.1,0.49
481,2.712,6.757,Failed,0.3,1.4,4.83,432,1.3,0.66
9030,2.484,6.429,Failed,0.21,1.3,0.01,75,7.1,3.25
1424,2.862,7.306,Failed,0.32,0.2,3.36,38,6.2,2.44
4982,2.543,5.677,Failed,0.3,0.4,5.05,802,0.2,0.54
1186,2.66,7.109,Failed,0.45,1.9,2.46,103,11,0.91
15,2.701,6.155,Failed,0.23,2.2,4.15,442,0.3,0.84
1478,2.318,7.032,Failed,0.16,0.1,1.02,152,7,1.71
1544,2.788,6.737,Failed,0.42,1.9,3.87,429,1.7,0.74
1147,2.773,5.861,Failed,0.3,0,3.43,849,0.6,3.69
198,2.65,7.042,Failed,0.24,0.1,1.08,232,5.9,2.45
33,2.743,7.17,Failed,0.57,3.2,3.28,206,9.4,0.02
1451,2.523,7.299,Failed,0.36,2.7,3.81,425,2.2,0.67
1482,2.57,7.105,Failed,0.05,0.7,0.57,219,7,1
39,2.75,6.784,Failed,0.23,1,4.14,255,5.8,0.03
8744,2.526,6.118,Failed,0.16,0.1,3.32,96,1.4,1.4
8654,2.603,7.141,Failed,0.46,0.5,0.39,53,6.7,0.13
5394,2.538,7.083,Failed,0.36,2,3.94,401,3.3,0.09
1371,2.62,6.642,Failed,0.38,1.2,2.42,252,5.7,1.93
2236,2.804,6.283,Failed,0.28,0.1,1.77,55,3.6,5.32
1523,2.653,7.015,Failed,0.15,0.1,1.26,246,18.5,2.22
8415,2.455,6.238,Failed,0.19,1.3,1.23,68,5.7,5.58
18502,2.496,6.61,Failed,0.17,0.4,1.92,290,3.7,3.19
4495,2.52,6.719,Failed,0.03,1.4,1.42,154,2.1,4.42
3809,2.783,6.229,Failed,0.33,0.4,4.37,198,1.1,0.71
1327,2.482,7.026,Failed,0.29,0.7,3.2,306,9.1,1.2
2588,2.634,5.632,Failed,0.21,0,2.98,562,0.6,2.59
1145,2.882,6.611,Failed,0.11,0.3,2.08,292,5.8,1.97
1418,2.622,7.17,Failed,0.23,0.8,4.07,393,7.1,0.35
3167,2.383,6.68,Failed,0.36,4.2,3.89,403,1.4,0.58
187,2.89,5.802,Failed,0.14,0.9,2.61,402,1.6,1.08
2597,2.33,7.056,Failed,0.24,1,2.05,240,12.1,2.3
1757,2.649,5.447,Failed,52.03,3301.9,65.73,600,1.7,32.59
7345,2.29,6.67,Failed,0.24,0.9,1.47,134,6.2,1.71
1488,2.722,7.05,Failed,0.32,2.7,3.79,352,7.1,0.8
6684,2.52,5.137,Failed,0.19,1,2.2,553,0.9,2.23
4535,2.746,5.219,Failed,0.38,0.2,3.74,483,1.3,0.04
1412,2.531,6.765,Failed,0.14,1.5,1.72,112,6.6,1.49
1290,2.65,6.644,Failed,0.23,0.7,3.14,326,6.9,0.59
1069,2.626,6.742,Failed,0.3,5.1,3.82,331,4.1,0.29
8442,2.724,6.487,Failed,0.19,0.8,1.74,274,6.2,0.68
133,2.793,6.855,Failed,0.22,2.5,2.84,369,6.6,0.99
233,2.766,6.964,Failed,0.25,1.7,4.97,423,3.1,0.42
2531,2.68,6.791,Failed,0.3,0.4,3.91,260,7.6,0.06
1471,2.54,5.854,Failed,0.23,0.8,4.5,436,0.2,0.19
143,2.758,6.855,Failed,0.22,0.2,2.02,296,6,2.7
4772,2.738,6.547,Failed,0.26,2.4,5.4,417,4,0.35
9844,2.453,7.187,Failed,0.31,2.8,4.68,443,2.6,0.54
1015,2.811,5.519,Failed,0.23,0,3.81,594,0.5,1.71
1894,2.73,7.093,Failed,0.27,4,2.99,382,6.1,1.03
11217,2.816,7.147,Failed,0.31,1,3.43,415,10.7,0.42
4087,2.871,6.495,Failed,0.29,2.1,5.02,476,3.4,2.78
2458,2.67,5.625,Failed,0.1,0.7,1.39,424,1.4,0.74
12,2.69,5.842,Failed,0.18,0,3.77,784,0.4,1.18
2515,2.129,6.87,Failed,0.56,3.2,2.82,458,3.4,0.43
1122,2.681,7.138,Failed,0.25,2.9,3.68,320,5.8,0.23
828,2.366,6.666,Failed,0.11,0.4,1.05,197,5,3.97
1470,2.872,6.735,Failed,0.2,0.4,1.15,294,10.2,2.93
1622,2.554,7.033,Failed,0.22,2.6,2.27,426,8.2,0.36
6229,2.562,6.133,Failed,0.28,0.7,4.03,509,0.2,0.44
2656,2.719,6.542,Failed,0.27,0.2,4,598,0.5,3.62
838,2.59,6.856,Failed,0.32,0.8,2.37,286,7.8,0.39
1372,2.603,7.26,Failed,0.29,1.4,3.82,435,1.7,0.56
457,2.36,5.625,Failed,0.25,1.1,1.48,779,3.2,2.95
4461,2.549,5.846,Failed,0.33,0.5,4.74,587,0,0.55
1090,2.625,7.24,Failed,0.18,1.7,0.18,230,9.3,0.63
2197,2.81,5.89,Failed,0.21,0.3,4.32,408,0.6,0.93
878,2.808,6.819,Failed,0.33,1,5.29,258,5.7,0.01
1620,2.584,6.721,Failed,0.01,0,2.58,109,2.8,2.32
1549,2.193,6.468,Failed,0.22,0.9,1.12,104,7.1,3.69
1248,2.56,6.266,Failed,0.57,4.2,5.22,32,3.5,1.17
120,2.491,6.133,Failed,0.03,0.2,2.73,563,1.7,4.11
1346,2.398,6.833,Failed,0.45,1.4,0,177,5.9,0.42
2785,2.605,6.568,Failed,0.09,0.7,1.97,0,6.1,1.9
1606,2.742,6.044,Failed,0.41,2,3.42,428,4,0.52
1361,2.85,7.36,Failed,0.48,0.9,4.33,316,6.4,0.29
1450,2.773,6.8,Failed,0.07,1.2,0.29,245,9,1.01
1466,2.58,6.82,Failed,0.17,0.6,1.66,124,13,2.25
1309,2.556,5.941,Failed,0.21,0.2,1.11,127,1.1,2.68
1417,2.612,6.181,Failed,0.26,0.2,4.04,492,0.1,0.65
1724,2.648,7.107,Failed,0.4,1,2.61,405,2.5,0.76
1267,2.565,7.31,Failed,0.12,1,0.69,243,10.8,0.98
1585,2.689,6.19,Failed,0.59,1.9,3.84,21,1.1,0.45
3003,2.684,6.782,Failed,0.17,0.2,0.28,314,22.6,3.55
1393,2.292,7.014,Failed,0.26,2.6,3.85,354,7.6,1.39
4691,2.56,6.406,Failed,0.26,0.1,1.36,322,13.4,4.26
1455,2.442,6.335,Failed,0.1,1.2,1.07,92,2.4,3.7
14219,2.586,6.847,Failed,0.27,0,2.15,12,3.6,3.02
1481,2.81,6.746,Failed,0.29,1.4,1.37,127,6.4,1.79
44,2.821,6.815,Failed,0.52,3.4,3.24,110,5.2,0.24
3354,2.694,6.602,Failed,0.09,0.1,1.79,291,11.8,3.72
1839,2.869,7.136,Failed,0.17,0.3,0.96,224,7.5,1.35
1095,2.6,6.112,Failed,0.28,0.4,4.08,575,0.3,1.02
5626,2.644,6.686,Failed,0.23,0.9,1.07,131,2.6,2.03
1322,2.901,7.016,Failed,0.28,1,2.41,261,8.2,2.4
203,2.98,7.282,Failed,0.45,0.4,0.49,296,14.4,1.61
175,2.558,6.938,Failed,0,0.3,3.88,51,3.5,5.55
1350,2.604,7.306,Failed,0.15,0.7,0.39,315,10.5,0.47
2385,2.748,6.931,Failed,0.39,0.3,0.69,377,19.1,1.16
1454,2.506,6.552,Failed,0.55,3.3,6.24,320,4.5,0.87
5722,2.658,7.013,Failed,0.19,1,0.49,373,7.4,2.07
1232,2.664,6.397,Failed,0.07,1,4.76,389,3.5,4.26
1362,2.372,6.93,Failed,0.17,0.9,3.9,292,6.1,0.91
4210,3.051,7.014,Failed,0.29,2,3.67,453,4.5,0.42
7709,2.646,6.647,Failed,0.3,0.6,0.3,132,3.9,7.77
1147,2.641,5.725,Failed,0.37,0.2,4.52,569,0.5,1.25
3368,2.54,7.085,Failed,0.3,2.1,3.47,357,8,0.04
2523,2.38,6.318,Failed,0.16,0.2,1.63,180,6.2,1.12
2440,2.75,5.867,Failed,1.53,7.3,29.65,600,9993.4,62.44
3012,2.274,6.681,Failed,0.48,1.1,2.88,411,4.6,0.78
2919,2.59,6.668,Failed,0.33,1.7,4.28,418,3.1,0.41
1114,2.296,6.223,Failed,0.09,1.6,2.52,275,1.2,4.16
1940,2.668,6.259,Failed,0.05,1.7,2.39,90,0.6,3.74
1508,2.557,6.814,Failed,0.41,1.5,2.75,378,9.4,1.86
1413,2.43,6.343,Failed,0.09,0.7,0.97,44,6.1,3.75
1414,2.511,7.054,Failed,0.24,0.4,2.6,351,8.9,0.06
5915,2.55,5.981,Failed,0.21,0.3,1.51,497,2.2,1.91
2709,2.347,6.032,Failed,0.13,0.9,1.36,25,5,1.27
8197,2.203,6.393,Failed,0.23,0.4,2.8,210,5.9,1.32
4237,2.94,7.247,Failed,0.6,2.2,3.67,415,5.9,0.62
3187,2.403,6.972,Failed,0.03,1.8,6.85,497,2.9,7.31
4551,2.479,7.116,Failed,0.04,2.4,0.74,123,11.2,1.96
210,2.543,6.475,Failed,0.31,2.3,4.2,386,7.5,2.06
4621,2.47,6.385,Failed,0.05,1,1.86,156,7,2.71
774,2.756,7.053,Failed,0.16,1.1,2.98,358,6.6,0.17
778,2.7,6.536,Failed,0.17,0.6,2.65,285,5.8,0.34
1629,2.735,5.815,Failed,0.29,1.2,0.91,215,5.8,2.13
1494,2.68,5.695,Failed,0.28,0.6,4.09,705,0.4,1.39
1767,2.693,6.511,Failed,0.18,0.2,0.2,76,6,0.75
1160,2.779,6.065,Failed,0.25,2.1,3.74,437,0.4,1.73
1389,2.762,6.466,Failed,0.44,2.1,11.3,752,2.1,4.85
113,2.68,6.082,Failed,0.37,2.8,1.22,68,3.2,0.15
1774,2.77,7.012,Failed,0.35,2.8,2.88,437,1.8,0.77
1109,2.732,6.307,Failed,0.3,0.5,4.09,555,0.8,2.61
2557,2.808,6.447,Failed,0.29,0.7,0.46,198,6.4,1.82
1991,2.622,5.917,Failed,0.32,0.5,0.92,214,0.5,5.02
1305,2.748,6.933,Failed,0.17,0.1,0.37,140,8.6,1.5
1721,2.788,5.449,Failed,0.26,0.2,4.59,504,0.7,0.4
1500,2.763,7.191,Failed,0.32,2.4,3.82,416,7.5,0.07
270,2.569,5.739,Failed,0.23,0.1,0.65,429,0.7,2.39
948,2.264,7.286,Failed,0.23,0.2,3.4,178,5.9,0.76
1209,2.534,6.235,Failed,0.22,1.3,4.07,302,7.6,2.07
4361,2.348,5.829,Failed,0.18,0.1,1.86,31,0.2,1.09
1774,2.555,5.733,Failed,0.31,0.4,4.51,601,0.4,0.47
78,2.669,7.165,Failed,0.17,0.7,1.87,243,8.7,1.69
1497,2.129,6.921,Failed,0.4,1.6,1.82,440,1.9,0.56
2946,2.483,5.866,Failed,0.87,5.7,3.88,659,0.3,0.08
1807,2.584,6.911,Failed,0.46,4.1,2.7,484,0.2,0.54
2663,2.631,6.48,Failed,0.34,13,4.04,451,1.2,0.53
1060,2.58,6.712,Failed,0.25,2.7,3.3,411,10.8,3.83
1692,2.491,6.047,Failed,0.02,2.1,3.77,226,7,2.76
3147,2.77,6.753,Failed,0.44,0.4,1.42,78,5.7,2.57
39160,2.321,6.626,Failed,0.21,3.5,5.34,403,0.8,0.32
1209,2.74,6.333,Failed,0.38,1.1,4.28,409,1.4,0.07
1617,2.435,6.522,Failed,0.07,0,1.59,437,0.9,2.76
1688,2.895,6.512,Failed,0.29,2.2,4.11,408,1.2,0.71
1745,2.92,6.158,Failed,0.03,1.2,2.62,414,9.2,3.94
3824,2.597,6.588,Failed,0.43,0.3,1.82,208,6.8,1.16
60,2.589,5.991,Failed,0.25,0.6,0.45,128,6,1.78
1564,2.387,6.625,Failed,0.13,0.7,2.09,173,7.7,1.56
1278,2.571,6.303,Failed,0.27,1,4.85,433,1,0.22
1167,2.671,6.211,Failed,0.08,0.7,6.29,127,3.6,2.68
75,2.67,6.772,Failed,0.12,0.3,0.11,218,9.4,2.49
2929,2.6,6.543,Failed,0.32,1.8,3.87,432,4,0.03
4626,2.595,5.271,Failed,16.86,2815.3,41.87,600,1.3,6.5
1452,2.592,7.251,Failed,0.23,1.5,1.79,242,9,1.84
375,2.596,6.716,Failed,0.5,2.3,4.76,429,5.9,2.68
2527,2.67,6.995,Failed,0.26,3.5,4.51,412,3.9,0.51
1077,2.81,7.16,Failed,0.67,1.4,4.48,396,8.4,0
1286,2.57,7.169,Failed,0.24,2.8,6.11,372,6.6,0.22
3044,2.537,7.277,Failed,0.31,1.4,3.95,336,5.8,0.67
1396,2.589,6.73,Failed,0.34,0.2,4.13,413,2.1,0.6
1641,2.616,6.544,Failed,0.25,0.2,1.81,197,6.2,2.55
1971,2.61,7.077,Failed,0.62,0,3.7,231,5.8,1.45
588,2.568,6.689,Failed,0.37,2.1,4.34,446,3.1,0.26
1150,2.559,6.464,Failed,0.24,2.2,4.26,404,2,0.46
1089,2.85,6.927,Failed,0.12,0.5,0.05,190,12.4,2.01
1268,2.779,6.677,Failed,0.14,1.2,2.38,879,16.4,5.97
226,2.55,6.848,Failed,0.2,0.8,1.75,427,5.4,0.75
1523,2.874,6.606,Failed,0.19,0.6,2.71,297,8.8,1.32
5738,2.793,7.031,Failed,0.27,0.8,1.81,118,8.2,2.29
1416,2.652,6.761,Failed,0.32,0.2,1.35,236,7.2,1.54
1080,2.9,7.181,Failed,0.83,1.4,4.13,404,46.6,1.4
561,2.793,7.374,Failed,0.27,2.8,3.7,415,5.4,0.16
1237,2.43,6.779,Failed,0.21,2.1,4.97,434,3.3,0.3
3464,2.719,6.926,Failed,0.34,0.1,5.16,402,2.1,0.78
